,acousticness,album_name,album_type,analysis_url,artist,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,popularity,release_date,speechiness,tempo,time_signature,track_href,track_name,type,uri,valence
0,2.95e-05,Hotspot,album,https://api.spotify.com/v1/audio-analysis/2tBsTuM63utRq96DPZGNgx,Pet Shop Boys,0.488,268787.0,0.957,2tBsTuM63utRq96DPZGNgx,0.00904,0.0,0.554,-6.115,1.0,12.0,2020-01-24,0.0592,124.997,4.0,https://api.spotify.com/v1/tracks/2tBsTuM63utRq96DPZGNgx,Will-o-the-wisp,audio_features,spotify:track:2tBsTuM63utRq96DPZGNgx,0.531
1,0.219,Hotspot,album,https://api.spotify.com/v1/audio-analysis/4Q8URBO9ZNWZRn4DrKNivY,Pet Shop Boys,0.577,215333.0,0.633,4Q8URBO9ZNWZRn4DrKNivY,0.00396,0.0,0.116,-7.92,1.0,11.0,2020-01-24,0.0361,130.081,4.0,https://api.spotify.com/v1/tracks/4Q8URBO9ZNWZRn4DrKNivY,You are the one,audio_features,spotify:track:4Q8URBO9ZNWZRn4DrKNivY,0.204
2,0.00199,Hotspot,album,https://api.spotify.com/v1/audio-analysis/1wuSlbQgnvN51YUEaaxOZ7,Pet Shop Boys,0.575,231347.0,0.894,1wuSlbQgnvN51YUEaaxOZ7,0.21,8.0,0.463,-6.073,1.0,11.0,2020-01-24,0.0391,127.01,4.0,https://api.spotify.com/v1/tracks/1wuSlbQgnvN51YUEaaxOZ7,Happy people,audio_features,spotify:track:1wuSlbQgnvN51YUEaaxOZ7,0.32
3,0.0224,Hotspot,album,https://api.spotify.com/v1/audio-analysis/44AZq19q47nwK27xKdTsCs,"Pet Shop Boys, Years & Years",0.643,206160.0,0.736,44AZq19q47nwK27xKdTsCs,5.94e-05,9.0,0.34,-6.159,0.0,14.0,2020-01-24,0.0428,124.993,4.0,https://api.spotify.com/v1/tracks/44AZq19q47nwK27xKdTsCs,Dreamland,audio_features,spotify:track:44AZq19q47nwK27xKdTsCs,0.696
4,0.189,Hotspot,album,https://api.spotify.com/v1/audio-analysis/05EZFsrbdo1Xl0IzPxlhlp,Pet Shop Boys,0.51,300520.0,0.602,05EZFsrbdo1Xl0IzPxlhlp,0.685,4.0,0.118,-9.508,0.0,7.0,2020-01-24,0.0313,130.021,4.0,https://api.spotify.com/v1/tracks/05EZFsrbdo1Xl0IzPxlhlp,Hoping for a miracle,audio_features,spotify:track:05EZFsrbdo1Xl0IzPxlhlp,0.31
5,0.0122,Hotspot,album,https://api.spotify.com/v1/audio-analysis/1zXoqxprzZ6LOMUzgVCdSv,Pet Shop Boys,0.599,242907.0,0.806,1zXoqxprzZ6LOMUzgVCdSv,0.000401,0.0,0.311,-5.635,0.0,4.0,2020-01-24,0.0277,123.018,4.0,https://api.spotify.com/v1/tracks/1zXoqxprzZ6LOMUzgVCdSv,I don't wanna,audio_features,spotify:track:1zXoqxprzZ6LOMUzgVCdSv,0.422
6,0.0337,Hotspot,album,https://api.spotify.com/v1/audio-analysis/1Zk2EzgePCrhWJfux6M95x,Pet Shop Boys,0.721,248520.0,0.919,1Zk2EzgePCrhWJfux6M95x,0.221,2.0,0.161,-4.363,1.0,12.0,2020-01-24,0.0449,117.963,4.0,https://api.spotify.com/v1/tracks/1Zk2EzgePCrhWJfux6M95x,Monkey business,audio_features,spotify:track:1Zk2EzgePCrhWJfux6M95x,0.904
7,0.0219,Hotspot,album,https://api.spotify.com/v1/audio-analysis/12HIYreg6smONYrJIs16oe,Pet Shop Boys,0.579,218053.0,0.719,12HIYreg6smONYrJIs16oe,0.18,7.0,0.284,-6.775,1.0,7.0,2020-01-24,0.0262,104.031,4.0,https://api.spotify.com/v1/tracks/12HIYreg6smONYrJIs16oe,Only the dark,audio_features,spotify:track:12HIYreg6smONYrJIs16oe,0.311
8,0.0435,Hotspot,album,https://api.spotify.com/v1/audio-analysis/059cbvl4kGWNdIdFazGsuE,Pet Shop Boys,0.561,327200.0,0.685,059cbvl4kGWNdIdFazGsuE,0.779,7.0,0.18,-6.057,0.0,10.0,2020-01-24,0.0274,115.021,4.0,https://api.spotify.com/v1/tracks/059cbvl4kGWNdIdFazGsuE,Burning the heather,audio_features,spotify:track:059cbvl4kGWNdIdFazGsuE,0.368
9,0.00248,Hotspot,album,https://api.spotify.com/v1/audio-analysis/6ghMn61YoYtBpBsly7xThB,Pet Shop Boys,0.648,282120.0,0.898,6ghMn61YoYtBpBsly7xThB,0.731,0.0,0.109,-6.066,1.0,6.0,2020-01-24,0.0701,120.014,4.0,https://api.spotify.com/v1/tracks/6ghMn61YoYtBpBsly7xThB,Wedding in Berlin,audio_features,spotify:track:6ghMn61YoYtBpBsly7xThB,0.248
10,3.16e-05,Hotspot,album,https://api.spotify.com/v1/audio-analysis/19UbgFrZ23N1BiUoLrAqRd,Pet Shop Boys,0.487,267787.0,0.949,19UbgFrZ23N1BiUoLrAqRd,0.00494,0.0,0.548,-7.216,1.0,44.0,2020-01-24,0.0526,125.003,4.0,https://api.spotify.com/v1/tracks/19UbgFrZ23N1BiUoLrAqRd,Will-o-the-wisp,audio_features,spotify:track:19UbgFrZ23N1BiUoLrAqRd,0.499
11,0.212,Hotspot,album,https://api.spotify.com/v1/audio-analysis/58pK3Onc7by2hgRRNvou6y,Pet Shop Boys,0.574,215333.0,0.601,58pK3Onc7by2hgRRNvou6y,0.00739,0.0,0.112,-8.976,1.0,39.0,2020-01-24,0.0383,129.999,4.0,https://api.spotify.com/v1/tracks/58pK3Onc7by2hgRRNvou6y,You are the one,audio_features,spotify:track:58pK3Onc7by2hgRRNvou6y,0.207
12,0.00196,Hotspot,album,https://api.spotify.com/v1/audio-analysis/0m9nXPCtnuxHx9AQsyOdL4,Pet Shop Boys,0.574,231347.0,0.873,0m9nXPCtnuxHx9AQsyOdL4,0.193,8.0,0.46,-7.153,1.0,40.0,2020-01-24,0.0388,127.008,4.0,https://api.spotify.com/v1/tracks/0m9nXPCtnuxHx9AQsyOdL4,Happy people,audio_features,spotify:track:0m9nXPCtnuxHx9AQsyOdL4,0.342
13,0.0248,Hotspot,album,https://api.spotify.com/v1/audio-analysis/1sj6iGeLMR8MThz0j2P9qU,"Pet Shop Boys, Years & Years",0.636,208023.0,0.736,1sj6iGeLMR8MThz0j2P9qU,7.55e-05,9.0,0.202,-6.053,0.0,46.0,2020-01-24,0.0396,124.996,4.0,https://api.spotify.com/v1/tracks/1sj6iGeLMR8MThz0j2P9qU,Dreamland,audio_features,spotify:track:1sj6iGeLMR8MThz0j2P9qU,0.694
14,0.21,Hotspot,album,https://api.spotify.com/v1/audio-analysis/4HC9RpvQlt2OMfCOidwizT,Pet Shop Boys,0.508,300520.0,0.555,4HC9RpvQlt2OMfCOidwizT,0.724,4.0,0.114,-10.567,0.0,36.0,2020-01-24,0.0313,130.026,4.0,https://api.spotify.com/v1/tracks/4HC9RpvQlt2OMfCOidwizT,Hoping for a miracle,audio_features,spotify:track:4HC9RpvQlt2OMfCOidwizT,0.325
15,0.0103,Hotspot,album,https://api.spotify.com/v1/audio-analysis/76JaMoXyMwn73ZM1aei1jV,Pet Shop Boys,0.599,242907.0,0.769,76JaMoXyMwn73ZM1aei1jV,0.000388,0.0,0.315,-6.698,0.0,36.0,2020-01-24,0.0278,123.023,4.0,https://api.spotify.com/v1/tracks/76JaMoXyMwn73ZM1aei1jV,I don't wanna,audio_features,spotify:track:76JaMoXyMwn73ZM1aei1jV,0.449
16,0.0318,Hotspot,album,https://api.spotify.com/v1/audio-analysis/3ZrvDey8LqBFM1dYMRI90Z,Pet Shop Boys,0.719,248520.0,0.906,3ZrvDey8LqBFM1dYMRI90Z,0.207,2.0,0.166,-5.426,1.0,41.0,2020-01-24,0.0436,117.974,4.0,https://api.spotify.com/v1/tracks/3ZrvDey8LqBFM1dYMRI90Z,Monkey business,audio_features,spotify:track:3ZrvDey8LqBFM1dYMRI90Z,0.907
17,0.0223,Hotspot,album,https://api.spotify.com/v1/audio-analysis/1L2LS76FwImC6mXs1ZqEwv,Pet Shop Boys,0.575,218053.0,0.682,1L2LS76FwImC6mXs1ZqEwv,0.0977,7.0,0.294,-7.855,1.0,36.0,2020-01-24,0.0261,104.015,4.0,https://api.spotify.com/v1/tracks/1L2LS76FwImC6mXs1ZqEwv,Only the dark,audio_features,spotify:track:1L2LS76FwImC6mXs1ZqEwv,0.313
18,0.0395,Hotspot,album,https://api.spotify.com/v1/audio-analysis/2hXwGBnrwizPQau6IkTKmV,Pet Shop Boys,0.562,327200.0,0.661,2hXwGBnrwizPQau6IkTKmV,0.782,7.0,0.165,-7.138,0.0,38.0,2020-01-24,0.0271,114.994,4.0,https://api.spotify.com/v1/tracks/2hXwGBnrwizPQau6IkTKmV,Burning the heather,audio_features,spotify:track:2hXwGBnrwizPQau6IkTKmV,0.361
19,0.00256,Hotspot,album,https://api.spotify.com/v1/audio-analysis/09gHuELAm1IpLEgoZzAOqD,Pet Shop Boys,0.625,279160.0,0.876,09gHuELAm1IpLEgoZzAOqD,0.623,0.0,0.119,-7.113,1.0,34.0,2020-01-24,0.0693,120.019,4.0,https://api.spotify.com/v1/tracks/09gHuELAm1IpLEgoZzAOqD,Wedding in Berlin,audio_features,spotify:track:09gHuELAm1IpLEgoZzAOqD,0.261
20,2.94e-05,Hotspot (Japan Version),album,https://api.spotify.com/v1/audio-analysis/5b4B7ALrjE3jfnhCBVF60Q,Pet Shop Boys,0.489,268787.0,0.957,5b4B7ALrjE3jfnhCBVF60Q,0.00842,0.0,0.554,-6.115,1.0,6.0,2020-01-24,0.0594,124.997,4.0,https://api.spotify.com/v1/tracks/5b4B7ALrjE3jfnhCBVF60Q,Will-o-the-wisp,audio_features,spotify:track:5b4B7ALrjE3jfnhCBVF60Q,0.536
21,0.219,Hotspot (Japan Version),album,https://api.spotify.com/v1/audio-analysis/1QgM3C1vMLKjeYOmOhscDR,Pet Shop Boys,0.578,215333.0,0.634,1QgM3C1vMLKjeYOmOhscDR,0.00399,0.0,0.116,-7.92,1.0,3.0,2020-01-24,0.0363,130.094,4.0,https://api.spotify.com/v1/tracks/1QgM3C1vMLKjeYOmOhscDR,You are the one,audio_features,spotify:track:1QgM3C1vMLKjeYOmOhscDR,0.203
22,0.00199,Hotspot (Japan Version),album,https://api.spotify.com/v1/audio-analysis/2O79w67yiPzfydKL9FUPyk,Pet Shop Boys,0.576,231347.0,0.894,2O79w67yiPzfydKL9FUPyk,0.21,5.0,0.463,-6.073,0.0,3.0,2020-01-24,0.0391,127.012,4.0,https://api.spotify.com/v1/tracks/2O79w67yiPzfydKL9FUPyk,Happy people,audio_features,spotify:track:2O79w67yiPzfydKL9FUPyk,0.32
23,0.0231,Hotspot (Japan Version),album,https://api.spotify.com/v1/audio-analysis/0wPpoRdes5t9z8Rq0bjKEc,"Pet Shop Boys, Years & Years",0.643,206160.0,0.738,0wPpoRdes5t9z8Rq0bjKEc,6.82e-05,9.0,0.34,-6.135,0.0,4.0,2020-01-24,0.0429,124.995,4.0,https://api.spotify.com/v1/tracks/0wPpoRdes5t9z8Rq0bjKEc,Dreamland,audio_features,spotify:track:0wPpoRdes5t9z8Rq0bjKEc,0.702
24,0.19,Hotspot (Japan Version),album,https://api.spotify.com/v1/audio-analysis/0Y9MampIXxPyfjqdszjxMS,Pet Shop Boys,0.51,300520.0,0.604,0Y9MampIXxPyfjqdszjxMS,0.722,4.0,0.118,-9.508,0.0,3.0,2020-01-24,0.0314,130.023,4.0,https://api.spotify.com/v1/tracks/0Y9MampIXxPyfjqdszjxMS,Hoping for a miracle,audio_features,spotify:track:0Y9MampIXxPyfjqdszjxMS,0.31
25,0.0119,Hotspot (Japan Version),album,https://api.spotify.com/v1/audio-analysis/1i0FrLpN9lX4WXRlbszMPn,Pet Shop Boys,0.598,242907.0,0.805,1i0FrLpN9lX4WXRlbszMPn,0.000353,0.0,0.311,-5.637,0.0,3.0,2020-01-24,0.0277,123.016,4.0,https://api.spotify.com/v1/tracks/1i0FrLpN9lX4WXRlbszMPn,I don't wanna,audio_features,spotify:track:1i0FrLpN9lX4WXRlbszMPn,0.443
